FECHA (YYMMDD);HORA (HHMM);
180303;2000;1,5
180303;2100;0,5
180303;2200;0,1
180303;2300;0,2
180304;0;0,3
180304;100;0,6
180304;200;0,8
180304;300;1,7
180304;400;1,5
180304;500;1,3
180304;600;1,4
180304;700;0,8
180304;800;0,4
180304;900;1
180304;1000;3
180304;1100;3,2
180304;1200;2,2
180304;1300;2
180304;1400;2,5
180304;1500;3
180304;1600;2,9
180304;1700;2,6
180304;1800;2,7
180304;1900;3
180304;2000;2
180304;2100;0,6
180304;2200;0,8
180304;2300;0,4
180305;0;0,6
180305;100;0,7
180305;200;0,2
180305;300;0,3
180305;400;0,7
180305;500;0,6
180305;600;0,7
180305;700;0,6
180305;800;1,2
180305;900;1,8
180305;1000;2,5
180305;1100;3,2
180305;1200;3,4
180305;1300;3,6
180305;1400;3,7
180305;1500;4,2
180305;1600;4,8
180305;1700;5
180305;1800;4,1
180305;1900;2,2
180305;2000;1,1
180305;2100;0,9
180305;2200;1,1
180305;2300;0,7
180306;0;0,5
180306;100;1,1
180306;200;0,8
180306;300;1
180306;400;1,2
180306;500;0,5
180306;600;0,8
180306;700;1,1
180306;800;1,5
180306;900;1,9
180306;1000;2
180306;1100;2,4
180306;1200;2,7
180306;1300;3
180306;1400;3
180306;1500;3,7
180306;1600;3,7
180306;1700;3,2
180306;1800;2,6
180306;1900;1,9
180306;2000;1,2
180306;2100;0,6
180306;2200;0,3
180306;2300;0,2
180307;0;0,4
180307;100;0,2
180307;200;0
180307;300;0
180307;400;0,1
180307;500;0
180307;600;0
180307;700;0,1
180307;800;0,2
180307;900;0,6
180307;1000;1,1
180307;1100;1,4
180307;1200;1,5
180307;1300;1,8
180307;1400;3,1
180307;1500;5
180307;1600;4,7
180307;1700;3,2
180307;1800;2,3
180307;1900;1,9
180307;2000;1,6
180307;2100;1,6
180307;2200;1,9
180307;2300;1,4
180308;0;0,9
180308;100;0,8
180308;200;0,7
180308;300;0,8
180308;400;0,2
180308;500;0,7
180308;600;0,7
180308;700;0,9
180308;800;1,1
180308;900;0,6
180308;1000;1,2
180308;1100;0,9
180308;1200;1,4
180308;1300;1,6
180308;1400;2
180308;1500;2,8
180308;1600;4,8
180308;1700;4,3
180308;1800;3
180308;1900;2
180308;2000;1,4
180308;2100;1
180308;2200;0,6
180308;2300;0,5
180309;0;0,2
180309;100;0,7
180309;200;0,2
180309;300;1,1
180309;400;1
180309;500;0,6
180309;600;3,2
180309;700;2
180309;800;1,5
180309;900;0,9
180309;1000;1,6
180309;1100;1,2
180309;1200;0,8
180309;1300;2,6
180309;1400;2
180309;1500;2
180309;1600;2,2
180309;1700;2,8
180309;1800;1,8
180309;1900;1,5
180309;2000;1,3
180309;2100;1,3
180309;2200;0,5
180309;2300;0,6
180310;0;0,7
180310;100;0,4
180310;200;0,1
180310;300;0,2
180310;400;0,1
180310;500;0,4
180310;600;0,6
180310;700;0,6
180310;800;0,6
180310;900;0,4
180310;1000;0,9
180310;1100;1,2
180310;1200;1,5
180310;1300;1,9
180310;1400;1,7
180310;1500;1,6
180310;1600;1,8
180310;1700;1,5
180310;1800;2,2
180310;1900;1,8
180310;2000;0,4
180310;2100;0,1
180310;2200;0,1
180310;2300;0,6
180311;0;1
180311;100;1,3
180311;200;1,5
180311;300;1,4
180311;400;1,6
180311;500;1,5
180311;600;1,9
180311;700;1,7
180311;800;1,4
180311;900;1,4
180311;1000;1,3
180311;1100;1,5
180311;1200;1,4
180311;1300;1,7
180311;1400;1,8
180311;1500;1,7
180311;1600;2,3
180311;1700;2,2
180311;1800;1,9
180311;1900;1,3
180311;2000;0,9
180311;2100;0,1
180311;2200;0,2
180311;2300;0
180312;0;0,2
180312;100;0,1
180312;200;0,3
180312;300;0,6
180312;400;0,6
180312;500;1,1
180312;600;1,5
180312;700;1,6
180312;800;1,5
180312;900;2,1
180312;1000;3,1
180312;1100;4,6
180312;1200;5,8
180312;1300;4,6
180312;1400;5,4
180312;1500;4,9
180312;1600;4,6
180312;1700;3,5
180312;1800;3,3
180312;1900;2,2
180312;2000;1,2
180312;2100;0,5
180312;2200;0,3
180312;2300;0,4
180313;0;0,7
180313;100;0,9
180313;200;1,3
180313;300;1,3
180313;400;1
180313;500;1
180313;600;
180313;700;
180313;800;0,6
180313;900;0,7
180313;1000;1,2
180313;1100;1,5
180313;1200;2,2
180313;1300;2,7
180313;1400;0,5
180313;1500;1,4
180313;1600;2,9
180313;1700;1,9
180313;1800;3,4
180313;1900;1,8
180313;2000;1,6
180313;2100;0,8
180313;2200;0,5
180313;2300;1,1
180314;0;1,1
180314;100;1,3
180314;200;1,2
180314;300;2,2
180314;400;3,2
180314;500;3,2
180314;600;3,7
180314;700;3,5
180314;800;3,8
180314;900;2,4
180314;1000;2,4
180314;1100;3,7
180314;1200;4,5
180314;1300;3,9
180314;1400;4,3
180314;1500;4,3
180314;1600;3,7
180314;1700;2,6
180314;1800;1,7
180314;1900;1,2
180314;2000;0,3
180314;2100;0,3
180314;2200;0,7
180314;2300;0,7
180315;0;0,7
180315;100;0,4
180315;200;0,8
180315;300;0,2
180315;400;0,3
180315;500;0,3
180315;600;0,2
180315;700;0,8
180315;800;0,6
180315;900;0,9
180315;1000;1
180315;1100;1,5
180315;1200;1,9
180315;1300;2,1
180315;1400;2,2
180315;1500;2,9
180315;1600;1,5
180315;1700;1,7
180315;1800;1,7
180315;1900;0,5
180315;2000;1,5
180315;2100;2,8
180315;2200;3,1
180315;2300;2,1
180316;0;1,1
180316;100;1,3
180316;200;1,1
180316;300;1,9
180316;400;2,1
180316;500;2,8
180316;600;2,7
180316;700;2,3
180316;800;3,8
180316;900;4,9
180316;1000;5,2
180316;1100;4,9
180316;1200;5,2
180316;1300;5,5
180316;1400;5,4
180316;1500;6,3
180316;1600;3,8
180316;1700;2,1
180316;1800;1,5
180316;1900;0,7
180316;2000;0,9
180316;2100;1,8
180316;2200;2
180316;2300;2,1
180317;0;0,9
180317;100;0,8
180317;200;1
180317;300;0,4
180317;400;0,4
180317;500;0,3
180317;600;0,2
180317;700;0,2
180317;800;0,3
180317;900;0,7
180317;1000;1
180317;1100;1
180317;1200;1,2
180317;1300;1
180317;1400;1,7
180317;1500;2,2
180317;1600;1,8
180317;1700;2,8
180317;1800;3,1
180317;1900;1,5
180317;2000;0,5
180317;2100;0,8
180317;2200;0,6
180317;2300;0,5
180318;0;0,7
180318;100;0,5
180318;200;0,6
180318;300;0,6
180318;400;0,8
180318;500;0,9
180318;600;0,2
180318;700;0,2
180318;800;1,1
180318;900;1,1
180318;1000;1,2
180318;1100;1,2
180318;1200;1
180318;1300;1,2
180318;1400;1,8
180318;1500;1,8
180318;1600;2,1
180318;1700;1,9
180318;1800;1,4
180318;1900;0,6
180318;2000;0,1
180318;2100;0,1
180318;2200;0,1
180318;2300;0
180319;0;0,2
180319;100;0,3
180319;200;0,6
180319;300;0,5
180319;400;0,6
180319;500;0,3
180319;600;0,1
180319;700;0,1
180319;800;0,8
180319;900;1
180319;1000;2,3
180319;1100;3,2
180319;1200;3,2
180319;1300;3,4
180319;1400;3,3
180319;1500;2,7
180319;1600;2,5
180319;1700;3,5
180319;1800;3,4
180319;1900;1,8
180319;2000;1,4
180319;2100;0,7
180319;2200;0,7
180319;2300;0,6
180320;0;0,2
180320;100;0,5
180320;200;0,2
180320;300;0,5
180320;400;0,5
180320;500;0,6
180320;600;0,7
180320;700;1
180320;800;1,2
180320;900;1,2
180320;1000;2
180320;1100;2
180320;1200;2,6
180320;1300;2,7
180320;1400;2,5
180320;1500;2,1
180320;1600;2,3
180320;1700;2
180320;1800;2,2
180320;1900;1,6
180320;2000;0,9
180320;2100;1
180320;2200;0,9
180320;2300;0,9
180321;0;0,5
180321;100;0,9
180321;200;0,6
180321;300;0,5
180321;400;0,7
180321;500;0,9
180321;600;1
180321;700;1
180321;800;0,9
180321;900;0,5
180321;1000;1
180321;1100;1,3
180321;1200;1,5
180321;1300;1,8
180321;1400;1,4
180321;1500;2,5
180321;1600;2,6
180321;1700;2,9
180321;1800;2
180321;1900;1,2
180321;2000;1,3
180321;2100;1,3
180321;2200;1,3
180321;2300;1,4
180322;0;0,8
180322;100;0,8
180322;200;0,9
180322;300;0,7
180322;400;0,9
180322;500;1,8
180322;600;0,6
180322;700;0,7
180322;800;0,9
180322;900;2,1
180322;1000;4,1
180322;1100;4,3
180322;1200;5
180322;1300;3,8
180322;1400;3,1
180322;1500;1,8
180322;1600;1,9
180322;1700;1,6
180322;1800;4,1
180322;1900;2,8
180322;2000;2,3
180322;2100;1,8
180322;2200;3,5
180322;2300;3,6
180323;0;1,4
180323;100;1,4
180323;200;2,8
180323;300;3,5
180323;400;3,2
180323;500;4
180323;600;4,4
180323;700;2,9
180323;800;1,2
180323;900;0,8
180323;1000;1,3
180323;1100;1,9
180323;1200;1,6
180323;1300;1,9
180323;1400;2,2
180323;1500;3
180323;1600;2,3
180323;1700;3
180323;1800;2,9
180323;1900;1,7
180323;2000;1,4
180323;2100;1,1
180323;2200;1,1
180323;2300;0,6
180324;0;0,6
180324;100;0,2
180324;200;0,3
180324;300;0,2
180324;400;0,1
180324;500;0,3
180324;600;0,3
180324;700;0,2
180324;800;0,8
180324;900;2,5
180324;1000;2,8
180324;1100;2,7
180324;1200;2,4
180324;1300;2,7
180324;1400;2,8
180324;1500;2,4
180324;1600;2,9
180324;1700;3,1
180324;1800;3,2
180324;1900;2,7
180324;2000;1,1
180324;2100;0,6
180324;2200;0,6
180324;2300;0,7
180325;0;0,6
180325;100;0,2
180325;200;0,1
180325;300;0,3
180325;400;0,4
180325;500;0,2
180325;600;0,4
180325;700;0,2
180325;800;0,8
180325;900;1,5
180325;1000;1,9
180325;1100;2,5
180325;1200;2,5
180325;1300;3,1
180325;1400;3,2
180325;1500;2,7
180325;1600;3,8
180325;1700;3,5
180325;1800;4,1
180325;1900;2,6
180325;2000;1,6
180325;2100;1
180325;2200;0,6
180325;2300;0,6
180326;0;0,8
180326;100;0,3
180326;200;0,3
180326;300;0,6
180326;400;0,4
180326;500;0,3
180326;600;0,3
180326;700;0,4
180326;800;0,5
180326;900;1,3
180326;1000;2
180326;1100;1,7
180326;1200;2,2
180326;1300;3,4
180326;1400;3,7
180326;1500;3,5
180326;1600;4,3
180326;1700;3,7
180326;1800;2,5
180326;1900;0,8
180326;2000;1,2
180326;2100;0,9
180326;2200;0,8
180326;2300;0,7
180327;0;0,7
180327;100;0,4
180327;200;0,8
180327;300;0,6
180327;400;0,3
180327;500;0,3
180327;600;0,1
180327;700;0,5
180327;800;0,9
180327;900;0,7
180327;1000;1,6
180327;1100;1,7
180327;1200;0,622985
180327;1300;1,89746
180327;1400;1,78626
180327;1500;2,53591
180327;1600;1,44064
180327;1700;3,41918
180327;1800;2,96256
180327;1900;1,01302
180327;2000;1,08749
180327;2100;0,39171
180327;2200;0,52786
180327;2300;0,403818
180328;0;0,329891
180328;100;0,202467
180328;200;0,804579
180328;300;1,14404
180328;400;1,46733
180328;500;0,755786
180328;600;1,38139
180328;700;1,45186
180328;800;1,17818
180328;900;1,08333
180328;1000;0,739962
180328;1100;0,494106
180328;1200;1,02731
180328;1300;1,44796
180328;1400;1,82018
180328;1500;2,29124
180328;1600;2,16597
180328;1700;1,67073
180328;1800;1,92227
180328;1900;2,17112
180328;2000;0,654193
180328;2100;1,74694
180328;2200;0,66826
180328;2300;0,274284
180329;0;0,119225
180329;100;0,771141
180329;200;1,27788
180329;300;1,64132
180329;400;1,38458
180329;500;1,0559
180329;600;1,10673
180329;700;1,02681
180329;800;1,37378
180329;900;1,26815
180329;1000;1,4759
180329;1100;1,8453
180329;1200;1,70434
180329;1300;1,20462
180329;1400;1,96094
180329;1500;2,87841
180329;1600;3,18155
180329;1700;3,10442
180329;1800;2,31576
180329;1900;1,75028
180329;2000;1,01661
180329;2100;0,987379
180329;2200;1,21857
180329;2300;0,791444
180330;0;0,36998
180330;100;0,130346
180330;200;0,460944
180330;300;0,259709
180330;400;0,265859
180330;500;0,24136
180330;600;0,761361
180330;700;0,886298
180330;800;0,384835
180330;900;0,124883
180330;1000;0,88683
180330;1100;1,24472
180330;1200;2,24192
180330;1300;2,49342
180330;1400;3,58339
180330;1500;3,94487
180330;1600;3,40417
180330;1700;3,82412
180330;1800;3,04116
180330;1900;1,92309
180330;2000;0,687514
180330;2100;0,643846
180330;2200;0,792402
180330;2300;0,875416
180331;0;0,447298
180331;100;0,72527
180331;200;0,696552
180331;300;0,853552
180331;400;1,08751
180331;500;0,428479
180331;600;0,382586
180331;700;1,65504
180331;800;1,73904
180331;900;1,92176
180331;1000;2,272
180331;1100;2,73761
180331;1200;3,48943
180331;1300;3,65174
180331;1400;3,25363
180331;1500;4,05792
180331;1600;3,79611
180331;1700;3,70651
180331;1800;3,57909
180331;1900;2,08505
180331;2000;1,14434
180331;2100;0,758313
180331;2200;0,733835
180331;2300;0,733548
180401;0;0,414043
180401;100;0,402118
180401;200;0,558615
180401;300;0,629407
180401;400;0,424625
180401;500;0,331256
180401;600;0,750722
180401;700;0,521825
180401;800;1,44979
180401;900;2,13277
180401;1000;2,09671
180401;1100;2,11857
180401;1200;2,31733
180401;1300;2,57471
180401;1400;3,10138
180401;1500;3,07796
180401;1600;3,27701
180401;1700;2,94864
180401;1800;2,04553
180401;1900;1,75422
180401;2000;1,45802
180401;2100;0,931824
180401;2200;0,617716
180401;2300;0,493999
180402;0;0,581464
180402;100;0,542109
180402;200;0,370775
180402;300;0,177959
180402;400;0,74708
180402;500;1,1576
180402;600;0,379461
180402;700;0,542292
180402;800;0,689446
180402;900;0,725449
180402;1000;0,995381
180402;1100;0,984432
180402;1200;0,93183
180402;1300;1,69555
180402;1400;2,62
180402;1500;2,04387
180402;1600;3,03156
180402;1700;3,57583
180402;1800;2,51594
180402;1900;1,78164
180402;2000;2,10017
180402;2100;1,32155
180402;2200;1,73332
180402;2300;1,27212
180403;0;0,635049
180403;100;0,557977
180403;200;0,616256
180403;300;0,513802
180403;400;0,622836
180403;500;0,603475
180403;600;0,535699
180403;700;0,548971
180403;800;0,820053
180403;900;0,51928
180403;1000;0,844239
180403;1100;0,81767
180403;1200;0,684077
180403;1300;1,25103
180403;1400;1,68576
180403;1500;1,95512
180403;1600;2,06033
180403;1700;1,5671
180403;1800;1,65635
180403;1900;0,0250249
180403;2000;0,198229
180403;2100;0,519785
180403;2200;0,947986
180403;2300;2,56672
180404;0;2,2123
180404;100;1,57959
180404;200;2,75777
180404;300;3,16207
180404;400;3,80476
180404;500;4,13527
180404;600;3,52935
180404;700;3,05677
180404;800;2,54357
180404;900;2,81383
180404;1000;3,22636
180404;1100;1,21853
180404;1200;1,8924
180404;1300;3,65655
180404;1400;3,08286
180404;1500;3,65751
180404;1600;3,1491
180404;1700;3,58156
180404;1800;2,45146
180404;1900;0,953246
180404;2000;0,501184
180404;2100;0,534923
180404;2200;0,295833
180404;2300;0,217229
180405;0;0,620796
180405;100;0,614845
180405;200;0,711874
180405;300;0,370139
180405;400;0,702666
180405;500;0,476668
180405;600;0,184953
180405;700;0,551632
180405;800;0,619158
180405;900;0,217028
180405;1000;1,77314
180405;1100;2,15213
180405;1200;2,55962
180405;1300;2,77406
180405;1400;2,86739
180405;1500;2,97679
180405;1600;2,50533
180405;1700;2,32947
180405;1800;1,17219
180405;1900;0,871975
180405;2000;0,662049
180405;2100;0,478819
180405;2200;0,406387
180405;2300;0,545189
180406;0;0,571907
180406;100;0,314608
180406;200;0,28905
180406;300;0,297851
180406;400;0,379459
180406;500;0,448418
180406;600;0,571672
180406;700;0,752139
180406;800;1,09593
180406;900;1,54451
180406;1000;1,48684
180406;1100;1,51402
180406;1200;1,24724
180406;1300;2,0208
180406;1400;1,86774
180406;1500;1,87067
180406;1600;1,89675
180406;1700;1,66321
180406;1800;0,796278
180406;1900;0,850686
180406;2000;1,20869
180406;2100;0,671409
180406;2200;0,25165
180406;2300;0,211513
180407;0;0,592281
180407;100;1,27202
180407;200;1,39618
180407;300;0,951636
180407;400;1,24703
180407;500;0,826182
180407;600;0,85917
180407;700;1,23416
180407;800;1,14956
180407;900;1,25502
180407;1000;0,260064
180407;1100;0,773251
180407;1200;0,115622
180407;1300;0,686206
180407;1400;1,90235
180407;1500;1,55842
180407;1600;1,30637
180407;1700;0,860075
180407;1800;0,430654
180407;1900;0,567033
180407;2000;0,265291
180407;2100;0,335883
180407;2200;0,0870125
180407;2300;1,27035
180408;0;0,218214
180408;100;0,661564
180408;200;0,10445
180408;300;0,0517613
180408;400;0,461027
180408;500;0,271881
180408;600;0,551721
180408;700;0,909732
180408;800;0,270737
180408;900;0,351285
180408;1000;0,311754
180408;1100;0,0279972
180408;1200;0,4765
180408;1300;0,610133
180408;1400;0,818502
180408;1500;0,709339
180408;1600;0,690181
180408;1700;0,187847
180408;1800;0,108855
180408;1900;0,474525
180408;2000;0,341585
180408;2100;0,776126
180408;2200;0,334502
180408;2300;0,176674
180409;0;1,00117
180409;100;1,58368
180409;200;1,82421
180409;300;1,61214
180409;400;1,26874
180409;500;0,341911
180409;600;0,682143
180409;700;1,60878
180409;800;2,12257
180409;900;2,19927
180409;1000;1,0029
180409;1100;0,761071
180409;1200;0,952194
180409;1300;0,781901
180409;1400;4,49138
180409;1500;2,65565
180409;1600;4,0383
180409;1700;3,264
180409;1800;4,62042
180409;1900;5,36872
180409;2000;5,86405
180409;2100;5,42203
180409;2200;4,01048
180409;2300;1,83153
180410;0;2,98143
180410;100;2,84967
180410;200;3,43658
180410;300;3,71964
180410;400;4,29965
180410;500;3,61666
180410;600;4,16889
180410;700;3,83574
180410;800;5,62544
180410;900;5,91948
180410;1000;6,12592
180410;1100;6,5015
180410;1200;7,00035
180410;1300;5,27958
180410;1400;4,44693
180410;1500;3,67974
180410;1600;2,0616
180410;1700;1,22302
180410;1800;1,11967
180410;1900;1,49074
180410;2000;1,73832
180410;2100;0,74355
180410;2200;1,81731
180410;2300;1,36977
180411;0;0,870787
180411;100;0,800166
180411;200;0,799573
180411;300;0,86176
180411;400;1,50282
180411;500;2,73624
180411;600;1,47307
180411;700;0,990869
180411;800;1,56498
180411;900;1,32883
180411;1000;2,18493
180411;1100;2,4442
180411;1200;4,5
180411;1300;4,25684
180411;1400;4,37827
180411;1500;4,78978
180411;1600;4,20637
180411;1700;2,61219
180411;1800;0,492198
180411;1900;0,647023
180411;2000;0,98595
180411;2100;0,744429
180411;2200;0,697971
180411;2300;0,935445
180412;0;0,991235
180412;100;1,37545
180412;200;1,3439
180412;300;1,46889
180412;400;0,958561
180412;500;0,675028
180412;600;0,585622
180412;700;0,105489
180412;800;0,536294
180412;900;1,00331
180412;1000;1,65418
180412;1100;2,29981
180412;1200;2,90449
180412;1300;3,30987
180412;1400;2,88937
180412;1500;2,642
180412;1600;2,52696
180412;1700;2,16334
180412;1800;1,66154
180412;1900;1,3307
180412;2000;1,04019
180412;2100;1,33387
180412;2200;0,745824
180412;2300;0,947726
180413;0;0,714141
180413;100;0,589808
180413;200;0,709411
180413;300;1,04135
180413;400;0,858788
180413;500;1,04427
180413;600;1,73749
180413;700;1,69908
180413;800;1,15933
180413;900;0,102446
180413;1000;0,590776
180413;1100;2,07458
180413;1200;1,77768
180413;1300;2,37361
180413;1400;2,51464
180413;1500;2,70775
180413;1600;3,24697
180413;1700;2,57837
180413;1800;1,4981
180413;1900;0,717987
180413;2000;0,31771
180413;2100;0,0399066
180413;2200;0,229575
180413;2300;0,696919
180414;0;0,591283
180414;100;0,167696
180414;200;0,439874
180414;300;0,841395
180414;400;1,07899
180414;500;1,08322
180414;600;1,77228
180414;700;1,34281
180414;800;0,57614
180414;900;0,555138
180414;1000;0,397151
180414;1100;0,568157
180414;1200;0,895252
180414;1300;1,17869
180414;1400;1,23916
180414;1500;0,835973
180414;1600;1,15121
180414;1700;1,39951
180414;1800;0,14682
180414;1900;0,189442
180414;2000;0,410337
180414;2100;0,762439
180414;2200;0,388823
180414;2300;0,150009
180415;0;0,0855645
180415;100;0,439284
180415;200;0,47414
180415;300;0,200375
180415;400;0,110969
180415;500;0,391591
180415;600;0,609744
180415;700;0,877114
180415;800;1,25865
180415;900;0,869524
180415;1000;0,740674
180415;1100;0,0906852
180415;1200;0,744503
180415;1300;1,34329
180415;1400;1,35523
180415;1500;1,53992
180415;1600;1,55095
180415;1700;1,19874
180415;1800;1,95731
180415;1900;0,420625
180415;2000;0,965322
180415;2100;1,0685
180415;2200;0,89246
180415;2300;0,47006
180416;0;0,5153
180416;100;1,35605
180416;200;1,14601
180416;300;2,10874
180416;400;1,72005
180416;500;0,852289
180416;600;1,31799
180416;700;2,17584
180416;800;2,68017
180416;900;2,31354
180416;1000;2,04356
180416;1100;2,15895
180416;1200;2,8988
180416;1300;4,41391
180416;1400;2,07455
180416;1500;1,37236
180416;1600;2,28426
180416;1700;2,36909
180416;1800;0,981056
180416;1900;0,48768
180416;2000;0,133743
180416;2100;0,159878
180416;2200;0,0519436
180416;2300;0,170021
180417;0;0,266606
180417;100;0,242945
180417;200;0,677995
180417;300;0,318864
180417;400;0,0986568
180417;500;0,43772
180417;600;0,566804
180417;700;0,318301
180417;800;0,439514
180417;900;0,446081
180417;1000;0,862451
180417;1100;2,07308
180417;1200;2,41269
180417;1300;3,22013
180417;1400;3,47309
180417;1500;3,31417
180417;1600;3,65513
180417;1700;2,52695
180417;1800;1,67183
180417;1900;1,73293
180417;2000;0,448581
180417;2100;0,312563
180417;2200;0,699627
180417;2300;0,545858
180418;0;0,126671
180418;100;0,154452
180418;200;0,474744
180418;300;0,215809
180418;400;0,0443599
180418;500;0,218011
180418;600;0,060285
180418;700;0,178614
180418;800;0,597115
180418;900;0,45351
180418;1000;0,612166
180418;1100;1,21767
180418;1200;1,91222
180418;1300;2,29276
180418;1400;2,27376
180418;1500;2,66767
180418;1600;2,59808
180418;1700;3,13215
180418;1800;2,29265
180418;1900;2,47648
180418;2000;0,651843
180418;2100;0,379061
180418;2200;0,717333
180418;2300;0,383852
180419;0;0,222683
180419;100;0,038013
180419;200;0,0203341
180419;300;0,0664384
180419;400;0,0530955
180419;500;0,0878878
180419;600;0,442967
180419;700;0,959436
180419;800;1,15181
180419;900;0,942299
180419;1000;0,930201
180419;1100;0,270212
180419;1200;0,307483
180419;1300;1,16589
180419;1400;0,509117
180419;1500;1,00255
180419;1600;0,695471
180419;1700;0,126971
180419;1800;0,0688976
180419;1900;0,335267
180419;2000;0,51282
180419;2100;0,854089
180419;2200;1,1253
180419;2300;0,325621
180420;0;0,43142
180420;100;0,581874
180420;200;1,19479
180420;300;1,43688
180420;400;1,41338
180420;500;1,23815
180420;600;1,1107
180420;700;1,34904
180420;800;1,44452
180420;900;1,72287
180420;1000;1,93948
180420;1100;2,67484
180420;1200;2,82547
180420;1300;3,5681
180420;1400;4,06987
180420;1500;5,52078
180420;1600;12,6439
180420;1700;2,63525
180420;1800;2,19812
180420;1900;1,61448
180420;2000;0,916886
180420;2100;0,372794
180420;2200;1,64886
180420;2300;0,607979
180421;0;0,659282
180421;100;1,71813
180421;200;1,20329
180421;300;0,651511
180421;400;1,02704
180421;500;1,44276
180421;600;1,53523
180421;700;1,81287
180421;800;2,39201
180421;900;2,67949
180421;1000;2,85866
180421;1100;2,19981
180421;1200;3,29168
180421;1300;2,76424
180421;1400;2,80493
180421;1500;2,71405
180421;1600;3,64917
180421;1700;2,94119
180421;1800;1,8371
180421;1900;1,96451
180421;2000;1,85461
180421;2100;3,06121
180421;2200;2,53301
180421;2300;4,15142
180422;0;3,92606
180422;100;1,72131
180422;200;1,03984
180422;300;1,29579
180422;400;1,84789
180422;500;1,60467
180422;600;5,12852
180422;700;3,85324
180422;800;3,4915
180422;900;2,48044
180422;1000;2,44251
180422;1100;1,81986
180422;1200;2,35599
180422;1300;2,22148
180422;1400;1,4457
180422;1500;1,50746
180422;1600;1,2668
180422;1700;1,70054
180422;1800;0,97696
180422;1900;1,08633
180422;2000;0,959786
180422;2100;0,998963
180422;2200;1,0984
180422;2300;1,11685
180423;0;1,06307
180423;100;0,906067
180423;200;1,36858
180423;300;1,35624
180423;400;1,43406
180423;500;1,141
180423;600;1,3081
180423;700;1,46943
180423;800;1,53423
180423;900;2,45419
180423;1000;2,84542
180423;1100;3,73078
180423;1200;3,4865
180423;1300;3,49743
180423;1400;3,99895
180423;1500;4,30694
180423;1600;3,30097
180423;1700;2,8668
180423;1800;3,5739
180423;1900;1,91545
180423;2000;1,60864
180423;2100;1,67859
180423;2200;1,81434
180423;2300;1,77014
180424;0;1,57987
180424;100;1,65956
180424;200;1,46474
180424;300;1,17737
180424;400;1,03137
180424;500;1,73078
180424;600;1,68984
180424;700;1,14012
180424;800;1,61158
180424;900;0,996786
180424;1000;2,7243
180424;1100;2,21242
180424;1200;2,7005
180424;1300;13,8047
180424;1400;18,2977
180424;1500;16,8104
180424;1600;17,4078
180424;1700;16,2908
180424;1800;16,3463
180424;1900;16,0544
180424;2000;14,8342
180424;2100;15,2073
180424;2200;10,0663
180424;2300;15,0492
180425;0;16,391
180425;100;15,9714
180425;200;13,6344
180425;300;17,4756
180425;400;17,72
